player,player_id,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,YOP,Match
Derrick Dockery,1396,16,0.11198744573756592,-0.568670230969411,1.6762597425698151,0.8931659327109426,1.273479952368178,0.6150691282841154,-0.6146668264359711,0.4191162300527974,0.7740173400557798,0.09357032427038955,0.09313644704662327,0.5432346069071391,1.1768617908493118,0.09895496310624306,-0.43278657067608917,1.0843745145785788,-0.1449952998025367,1.8883553448508195,-0.125288867093067,1.084135946322703,0.7757555721490169,0.7752886287319348,-0.6912855747648464,-0.19343077026910319,1.5101301386604458,-0.22803383178470554,2006,1
Chris Naeole,235,16,0.11198744573756592,-0.568670230969411,-0.16387050725119512,1.3413469913110727,1.5557945204036785,0.7404517783005198,0.4390477331685508,-0.35370674510721994,0.778195956029272,0.09357032427038955,0.09313644704662327,0.7259350339421812,0.43417716543867113,-0.2269454918837194,-0.43278657067608917,1.07476854095547,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.0745289156649165,0.7402772138160475,0.7398028937450765,1.9051183675977945,-0.19343077026910319,1.5397694351629625,-0.22803383178470554,2006,0
Ben Hamilton,864,16,0.11198744573756592,0.9097396577118584,-0.7050852866103158,0.8433680373109274,0.8806944664057418,0.5075982854129107,0.08780954663371016,-0.4641100272729367,0.7238739483738729,0.09357032427038955,0.09313644704662327,0.7259350339421812,1.1768617908493118,-0.30842060563121004,0.08758497787562512,1.041147633274589,-0.20828456930427738,1.8553946064245783,-0.15327599320930452,1.0409043083626635,0.6969147758535295,0.6964314398722494,-0.6938436082055978,-0.19343077026910319,1.5219858572614524,-0.22803383178470554,2006,0
Cooper Carlisle,658,16,0.11198744573756592,-0.568670230969411,-0.7050852866103158,0.5694796126108478,1.0954990290414488,0.09562672107329305,0.08780954663371016,0.08790638355564709,0.7238739483738729,0.09357032427038955,0.09313644704662327,0.4975595001483737,-0.6798497726772896,0.09895496310624306,0.08758497787562512,1.041147633274589,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,1.0409043083626635,0.6969147758535295,0.6964314398722494,1.8693058994272753,-0.19343077026910319,1.5219858572614524,-0.22803383178470554,2006,0
Vince Manuwai,1387,16,0.11198744573756592,-0.568670230969411,-0.16387050725119512,1.3247476928444009,0.4572226143524903,1.3136296069469438,0.7902859197033915,1.081535923047098,0.7322311803208573,0.09357032427038955,0.09313644704662327,-0.09621688771552432,-0.3085074599719694,1.0766563280761305,0.6079565264273394,1.0363446464630346,-0.20828456930427738,1.850323723589772,-0.15327599320930452,1.0361007930337702,0.6929727360387551,0.6924885804292652,-0.6938436082055978,-0.19343077026910319,1.5160579979609492,-0.22803383178470554,2006,0
Chester Pitts,1057,16,0.11198744573756592,-0.568670230969411,-0.3803564189948434,1.656733662177831,1.2121072201865475,1.4479681605359493,-0.26342863990113047,-0.35370674510721994,0.9328047470484853,0.09357032427038955,0.09313644704662327,0.6345848204246634,0.8055194781439914,-0.1454703781362288,1.1283280749790536,0.9979207519705994,-0.20828456930427738,1.8097566609113214,-0.15327599320930452,0.9976726704026239,0.9176690054808944,0.9172315686793686,-0.6938436082055978,-0.19343077026910319,1.0833242690242073,-0.22803383178470554,2006,1
Justin Smiley,1767,16,0.11198744573756592,-0.568670230969411,1.2432879190825186,0.24579329251075285,0.6229289912428931,-0.23574171111292017,-0.26342863990113047,1.1919392052128148,0.7322311803208573,0.09357032427038955,0.09313644704662327,0.26918396635456626,0.06283485273335088,0.6692807593386774,-0.9531581192278035,0.9066640025510655,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.9064058791536515,0.7323931341864988,0.7319171748591079,1.7260560267451985,-0.19343077026910319,1.1366750027287371,-0.22803383178470554,2006,1
Pete Kendall,163,15,0.11198744573756592,-0.568670230969411,0.5938301838515738,0.901465581944278,0.42039897504351226,0.8837462354621264,-0.6146668264359711,0.7503260765499477,0.6946236365594272,0.05625552987883876,0.0557131708467589,0.31485907311333167,0.43417716543867113,0.42485541809620553,0.08758497787562512,0.8850505618990706,-0.20828456930427738,1.6905909142933728,-0.15327599320930452,0.8847900601736317,0.7087408952978526,0.7122028776441865,-0.6938436082055978,-0.19343077026910319,1.1188914248272273,-0.22803383178470554,2006,0
Jason Spitz,3020,14,0.11198744573756592,-0.568670230969411,-0.4885993748666675,-0.550973033889479,-0.07672015562769569,-0.8447431540497449,0.7902859197033915,0.8607293587156645,0.8826613553665783,0.09357032427038955,0.09313644704662327,0.26918396635456626,0.06283485273335088,0.750755873086168,-0.43278657067608917,0.8706416014644073,-0.16609172296978358,-0.36818751663799565,-0.15327599320930452,0.8703795141869518,0.8624804480740531,0.8620315364775888,1.362815278158504,-0.19343077026910319,0.8521377563045781,-0.22803383178470554,2006,0
Evan Mathis,2296,15,0.11198744573756592,-0.568670230969411,-1.2463000659694363,0.5860789110775195,0.4940462536614692,0.7494076818731209,0.08780954663371016,0.9711326408813812,0.7907318039497488,0.09357032427038955,0.09313644704662327,0.1778337528370485,0.06283485273335088,0.750755873086168,0.08758497787562512,0.8634371212470757,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8631742411936119,0.7442192536308219,0.7437457531880607,1.6800114248116738,-0.19343077026910319,1.0121899574181676,-0.22803383178470554,2006,1
Mike Gandy,834,16,0.11198744573756592,0.9097396577118584,-1.3545430218412606,0.08809995707737422,0.6106544448065668,-0.7014486968881389,-0.9659050129708118,0.6399227943842309,0.7071594844799038,0.09357032427038955,0.09313644704662327,-0.3702675282680906,0.43417716543867113,0.9137061005811492,4.25055736628934,0.8634371212470757,-0.20828456930427738,0.6003511048100126,11.461381345029274,0.8631742411936119,0.6653784573353344,0.6648885643283753,-0.6938436082055978,-0.06309241969914649,1.130747143428234,-0.22803383178470554,2006,1
Jacob Bell,1859,15,0.11198744573756592,0.9097396577118584,1.568016786697991,-0.2521856614893918,0.6658899037700347,-0.6835368897429386,-0.26342863990113047,0.5295195122185141,0.6528374768245047,0.09357032427038955,0.09313644704662327,0.22350885959580738,0.43417716543867113,0.42485541809620553,0.6079565264273394,0.8490281608124125,-0.20828456930427738,1.305203818848092,-0.15327599320930452,0.8487636952069321,0.6338421388171395,0.6333456887845011,-0.6861695078833436,2.717459059126597,1.1426028620292406,-0.22803383178470554,2006,1
Brian Waters,575,15,0.11198744573756592,0.9097396577118584,-0.05562755137937099,0.6524761049442053,1.6233045258034717,0.08667081750069319,-0.6146668264359711,-1.0161264381015205,0.5525506934606906,0.09357032427038955,0.09313644704662327,0.999985674494754,0.8055194781439914,-0.8787464018636444,0.08758497787562512,0.820210239943086,-0.20828456930427738,1.6221339960234873,-0.15327599320930452,0.8199426032335723,0.5116389045591339,0.5111170460519887,-0.6938436082055978,-0.19343077026910319,1.2552321887388034,-0.22803383178470554,2006,0
Benji Olson,397,15,0.11198744573756592,2.388149546393128,1.568016786697991,0.5113820679774972,0.678164450206361,0.2568329853801007,-0.26342863990113047,0.6399227943842309,0.6444802448775201,0.09357032427038955,0.09313644704662327,0.1778337528370485,0.8055194781439914,0.5063305318436961,0.6079565264273394,0.8130057597257543,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.8127373302402324,0.6338421388171395,0.6333456887845011,1.626292722555895,-0.19343077026910319,1.0536849725216908,-0.22803383178470554,2006,0
Kendall Simmons,1037,14,0.11198744573756592,0.9097396577118584,0.9185590514670462,-0.2189870645560489,1.0341262968598184,-0.9343021897757486,-0.26342863990113047,0.9711326408813812,0.7364097962943496,0.09357032427038955,0.09313644704662327,0.08648353931952422,0.8055194781439914,0.750755873086168,0.6079565264273394,0.7793848520448734,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.7791127229379794,0.7047988554830782,0.704317158758218,1.590480254385376,-0.19343077026910319,0.8639934749055848,-0.22803383178470554,2006,1
Kevin Boothe,3121,16,0.11198744573756592,-0.568670230969411,0.7020731397233979,0.7188732988108911,-0.03989651631871724,0.7494076818731209,1.141524106238232,1.3023424873785314,0.7531242601883186,0.09357032427038955,0.09313644704662327,-0.32459242150933176,-1.05119208538261,1.402556783066093,1.1283280749790536,0.7313549839293293,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.7310775696490466,0.7521033332603707,0.7516314720740292,1.5393195855703485,-0.19343077026910319,0.6743019772894787,-0.22803383178470554,2006,0
Artis Hicks,1254,14,0.11198744573756592,3.866559435074397,0.16085836036427728,-0.6256698769895007,-0.2301519860817722,-0.8536990576223454,0.4390477331685508,1.1919392052128148,0.6319443969570434,0.09357032427038955,0.09313644704662327,-0.4616177417856149,1.9195464162599523,1.3210816693186023,2.1690711720824822,0.6545071949444586,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.654221324386754,0.6417262184466882,0.6412314076704697,1.4574625154663046,-0.19343077026910319,0.6505905400874655,-0.22803383178470554,2006,0
Keydrick Vincent,998,13,0.11198744573756592,0.9097396577118584,-1.4627859777130847,0.27899188944409636,1.2305190398410364,-0.5402424325813325,-0.6146668264359711,0.4191162300527974,0.5149431496992604,0.09357032427038955,0.09313644704662327,0.3605341798720905,-0.3085074599719694,0.18043007685373366,0.08758497787562512,0.647302714727127,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.647016051393414,0.49192870548526196,0.4914027488370674,1.4497884151440505,-0.19343077026910319,0.8580656156050814,-0.22803383178470554,2006,0
Jason Brown,2341,15,0.11198744573756592,-0.568670230969411,-1.4627859777130847,-0.019795482955990342,1.5373827007491894,-0.17305038610471735,-0.6146668264359711,-0.2433034629415032,0.4982286858052914,0.09357032427038955,0.09313644704662327,0.7259350339421812,2.2908887289652724,-0.38989571937870066,-0.43278657067608917,0.6449012213213497,0.023776085535438488,1.4091569169616216,-0.15327599320930452,0.6446142937289674,0.4998127851148107,0.4992884677230359,-0.6938436082055978,-0.19343077026910319,0.8402820377035716,-0.22803383178470554,2006,0
Cosey Coleman,620,15,0.11198744573756592,-0.568670230969411,-0.9215711983539641,0.13789785247738828,0.3099280571165774,-0.2984330361211224,-0.26342863990113047,0.7503260765499477,0.8032676518702255,0.09357032427038955,0.09313644704662327,0.13215864607828312,0.43417716543867113,0.6692807593386774,1.1283280749790536,0.6280907674809093,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.6278019900778409,0.7994078110376631,0.7989457853898405,1.4293241476180396,-0.19343077026910319,0.34826971576179655,-0.22803383178470554,2006,1
Bobbie Williams,628,13,0.11198744573756592,0.9097396577118584,-1.0298141542257881,-0.11109162452268434,0.10126076769903297,0.149362142508896,-0.26342863990113047,1.4127457695442482,0.6026940851425976,0.09357032427038955,0.09313644704662327,-0.3702675282680906,0.43417716543867113,1.2396065555711118,1.648699623530768,0.6256892740751321,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.6254002324133943,0.5944217406693957,0.5939170943546584,1.4267661141772883,-0.19343077026910319,0.6505905400874655,-0.22803383178470554,2006,0
Dylan Gandy,2346,15,0.11198744573756592,-0.568670230969411,-0.27211346312301926,0.4864831202774902,0.10126076769903297,0.34639202110610434,0.08780954663371016,1.6335523338756819,0.4731569899643379,0.09357032427038955,0.09313644704662327,-0.3702675282680906,-1.05119208538261,1.2396065555711118,0.08758497787562512,0.5488414850902614,-0.20828456930427738,1.3254873501873172,-0.15327599320930452,0.5485439871511016,0.45250830733751823,0.4519741544072247,-0.6836114744425923,-0.19343077026910319,0.6743019772894787,-0.22803383178470554,2006,1
Mike Wahle,329,13,0.11198744573756592,2.388149546393128,-1.2463000659694363,0.7105736495775558,0.8438708270967638,0.2926565996705014,-0.6146668264359711,0.19830966572136385,0.6235871650100588,0.09357032427038955,0.09313644704662327,0.4975595001483737,0.43417716543867113,0.017479849358752443,0.08758497787562512,0.544038498278707,-0.20828456930427738,1.317881025935108,-0.041327488744354365,0.5437404718222084,0.5786535814102982,0.5781456565827213,-0.6938436082055978,-0.19343077026910319,0.47275476107236614,-0.13890060771166624,2006,0
Milford Brown,1222,13,0.11198744573756592,-0.568670230969411,-1.679271889456733,-0.46797654155612156,-0.3406229040087071,-0.4596393004279294,1.8440004793079132,0.9711326408813812,0.5191217656727527,0.05625552987883876,0.0557131708467589,-0.3702675282680906,-0.6798497726772896,1.2396065555711118,0.6079565264273394,0.5392355114671527,-0.20828456930427738,0.5318941865401272,-0.15327599320930452,0.5389369564933151,0.5313491036330057,0.5347742027098944,0.10682085874958107,-0.19343077026910319,0.5320333540773993,-0.22803383178470554,2006,1
Adam Timmerman,144,14,0.11198744573756592,-0.568670230969411,1.0268020073388704,0.2955911879107681,0.9297926521510461,0.18518575679929672,-0.9659050129708118,-0.02249689861006967,0.6235871650100588,0.09357032427038955,0.09313644704662327,0.5432346069071391,0.8055194781439914,-0.1454703781362288,0.6079565264273394,0.520023564220935,-0.1871881461370305,-0.685117693813391,-0.15327599320930452,0.519722895177742,0.6141319397432675,0.6136313915695798,1.3116546093434764,-0.19343077026910319,0.3601254343628032,-0.22803383178470554,2006,0
Sean Mahan,1474,14,0.11198744573756592,-0.568670230969411,1.4597738308261667,-0.6920670708561871,0.16877077309882715,-1.274626525534563,0.7902859197033915,0.5295195122185141,0.6988022525329194,0.09357032427038955,0.09313644704662327,0.31485907311333167,1.1768617908493118,0.5063305318436961,-0.43278657067608917,0.5152205774093805,-0.20828456930427738,0.808257301037072,-0.15327599320930452,0.5149193798488486,0.6535523378910113,0.6530599859994225,-0.20525922102208607,-0.19343077026910319,0.2889911227567634,-0.22803383178470554,2006,1
Davin Joseph,2968,13,0.11198744573756592,-0.568670230969411,1.4597738308261667,-0.1276909229893555,0.5063208000977955,-0.6298014683073362,0.08780954663371016,1.081535923047098,0.5149431496992604,0.09357032427038955,0.09313644704662327,0.04080843256075884,-0.6798497726772896,0.750755873086168,-0.43278657067608917,0.4599862290765047,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.4596789535665759,0.47616054622616444,0.47563131106513035,1.2502618067654436,-0.19343077026910319,0.41940402736783633,-0.22803383178470554,2006,1
Joe Andruzzi,296,14,0.11198744573756592,-0.568670230969411,-0.9215711983539641,0.021702763210688432,0.6045171715884041,-0.5850219504443344,0.08780954663371016,-0.35370674510721994,0.5985154691691054,0.09357032427038955,0.09313644704662327,0.45188439338961484,0.43417716543867113,-0.06399526438873818,1.1283280749790536,0.4215623345840694,-0.20828456930427738,1.2012507207345624,-0.15327599320930452,0.4212508309354296,0.5904797008546213,0.5899742349116741,-0.6938436082055978,-0.19343077026910319,0.15265035884518724,-0.22803383178470554,2006,0
Fred Weary,1073,14,0.11198744573756592,0.9097396577118584,-0.3803564189948434,0.8931659327109426,0.6413408108973822,0.7941871997361227,-0.6146668264359711,0.19830966572136385,0.33944127881258596,0.09357032427038955,0.09313644704662327,0.3605341798720905,0.8055194781439914,0.017479849358752443,0.08758497787562512,0.371130973062748,-0.20828456930427738,-0.6749759281437784,-0.15327599320930452,0.3708139199820501,0.32636303326473826,0.32580265223172805,1.1453824356946374,-0.19343077026910319,0.4253318866683396,-0.22803383178470554,2006,0
Matt Lehr,880,11,0.11198744573756592,0.9097396577118584,-1.5710289335849088,-0.37668039998942815,0.03375076229923966,-0.6118896611621353,-0.6146668264359711,0.8607293587156645,0.08454570442955876,-0.07434625049158769,-0.056556657752831585,-0.5072928485443738,-0.6798497726772896,0.6692807593386774,1.1283280749790536,0.32310110494720384,-0.20828456930427738,1.0972976226210327,-0.15327599320930452,0.3227787666931172,0.0701304453044039,0.0813453667667033,-0.6938436082055978,-0.19343077026910319,0.6920855551909887,-0.22803383178470554,2006,1
Tony Moll,3110,12,0.11198744573756592,-0.568670230969411,-0.4885993748666675,-0.31028320612274235,0.12580986057168556,-0.3073889396937229,-0.6146668264359711,0.9711326408813812,0.33108404686560144,0.09357032427038955,0.09313644704662327,-0.3702675282680906,0.43417716543867113,0.8322309868336586,1.648699623530768,0.20542792806412066,-0.20828456930427738,-0.685117693813391,-0.15327599320930452,0.20509264113523173,0.2908846749317689,0.29031691724486963,0.09147265810507285,7.322747445931735,0.06966032863814085,-0.13890060771166624,2006,0
Tyson Clabo,2011,10,0.11198744573756592,-0.568670230969411,-1.5710289335849088,1.1504550589443505,1.0709499361687964,1.2061587640757392,-0.6146668264359711,-0.13290018077578644,0.03022369677415953,0.14954251585771441,0.14927136134641852,0.31485907311333167,0.06283485273335088,-0.2269454918837194,0.08758497787562512,0.18381448741212578,-0.20828456930427738,-0.5000304703429601,-0.15327599320930452,0.18347682215521194,0.022825967527111416,0.018259615678954972,0.7693515199041859,-0.19343077026910319,0.41940402736783633,-0.22803383178470554,2006,0
